"top x%","lung cancer death % cutpoint","lung cancer incidence % cutpoint","false positive risk cutpoint"
0.671,0.900388605831706,1.59772259418309,34.9219887040069
0.672,0.897147562496848,1.59370410515005,34.9092895424412
0.673,0.894051458492069,1.58990647412597,34.8972611143135
0.674,0.892212117306414,1.58532594695103,34.8827176154805
0.675,0.890590886173938,1.5812623723144,34.8697829475551
0.676,0.887832334772622,1.57603176828301,34.8530882638911
0.677,0.884343423069973,1.57392474333707,34.8463487422724
0.678,0.881996428730354,1.57163302616023,34.8390089975429
0.679,0.879026520208826,1.5676734712198,34.8263042990569
0.68,0.876809364578148,1.56359894830656,34.8131997365453
0.681,0.873909407951633,1.55938278487239,34.7996063862905
0.682,0.873002274216587,1.55663187818347,34.7907188688328
0.683,0.870553634462532,1.55350048833838,34.7805844344594
0.684,0.86768441491093,1.54941965501208,34.7673488753365
0.685,0.865685209006471,1.54298735024114,34.7464211884385
0.686,0.8631915826811,1.53951967924051,34.7351055846431
0.687,0.861439816164111,1.53727289454724,34.7277613738909
0.688,0.859077588914216,1.5340527468752,34.7172181726172
0.689,0.857136207946841,1.53111992694243,34.7075979305404
0.69,0.855216920960996,1.52884529353882,34.7001249546743
0.691,0.853041901699241,1.52409657648625,34.6844906060393
0.692,0.851552140790127,1.51964131995344,34.6697814960217
0.693,0.847742398509283,1.51641252435289,34.6590966759992
0.694,0.845048074539205,1.51296511461225,34.647665212193
0.695,0.842201856161601,1.50802666642796,34.6312475806116
0.696,0.840790654860219,1.50486185484543,34.6207002154419
0.697,0.838770948111837,1.50192904530637,34.6109077567433
0.698,0.834789016676165,1.49869630356292,34.6000933825878
0.699,0.832720569262368,1.49296741826105,34.5808757791745
0.7,0.830705336634146,1.48760804642004,34.5628360262487
0.701,0.829565571808584,1.48363181128874,34.5494131595938
0.702,0.827423504053335,1.47903757311618,34.5338626756136
0.703,0.82403620358109,1.47557012428992,34.5220965971593
0.704,0.822336040965802,1.47157058299908,34.5084932614449
0.705,0.820947336699894,1.46814696587554,34.4968216615075
0.706,0.817705318580336,1.46436830904916,34.4839105076538
0.707,0.815826734137482,1.46154483538646,34.4742430154134
0.708,0.812796473845995,1.45807821922711,34.4623498439162
0.709,0.810799245344643,1.45476142660908,34.4509462531719
0.71,0.808471586363451,1.44946969670943,34.4327028322988
0.711,0.804744652288001,1.44747836293534,34.4258217369537
0.712,0.801632787273795,1.44542550464919,34.4187189012507
0.713,0.799738119499559,1.44147801105241,34.4050345058011
0.714,0.797728440045198,1.43939076911639,34.3977848985379
0.715,0.795062773374065,1.4364580166421,34.3875821944262
0.716,0.792140090677933,1.43301033585358,34.3755635350554
0.717,0.790358324224293,1.42706346159173,34.354769888839
0.718,0.787497695904006,1.42412727126932,34.3444738385741
0.719,0.78431851596063,1.41897938585323,34.3263749505684
0.72,0.780938462314726,1.4155466368199,34.3142724701489
0.721,0.778975618225801,1.41163278797329,34.3004407918771
0.722,0.777031427424056,1.40733825248255,34.2852230416948
0.723,0.775243549329384,1.4031586263332,34.2703713406835
0.724,0.772326685839662,1.39890046808845,34.2551986204811
0.725,0.769805245455504,1.39688844705885,34.2480145579426
0.726,0.768400872534848,1.39370718811744,34.2366361776801
0.727,0.765441024584027,1.39024971368419,34.2242427012799
0.728,0.763542909921715,1.38582553212701,34.2083425519692
0.729,0.761174123432007,1.37945152094938,34.1853524903883
0.73,0.759713777112869,1.37677142439684,34.1756565767671
0.731,0.755763012433399,1.37196930319597,34.1582401642934
0.732,0.754544748456339,1.36980060800374,34.1503563003144
0.733,0.752591620207357,1.36514176914625,34.1333810772532
0.734,0.749592395803114,1.36110282067989,34.1186213089903
0.735,0.746947634582787,1.35733456337562,34.1048143432971
0.736,0.745926864968482,1.35368378921816,34.0914041470022
0.737,0.74367432163603,1.34878387704189,34.0733531412214
0.738,0.741505653848106,1.34405133847304,34.055861343753
0.739,0.73861801148697,1.33915195215725,34.037693051518
0.74,0.735606687421724,1.33413657759309,34.0190311780295
0.741,0.734242873713064,1.33255318381629,34.0131260678463
0.742,0.733220861401212,1.32926964459182,34.0008598303636
0.743,0.729998116011191,1.32530016926254,33.9859938832002
0.744,0.727394829797348,1.32227918542114,33.9746526238451
0.745,0.725146498275863,1.31910437063966,33.9627081417372
0.746,0.722388850656255,1.31637334654776,33.9524121391878
0.747,0.719764575608808,1.31209430857572,33.9362405233553
0.748,0.718407968971445,1.30782748340732,33.9200666906647
0.749,0.717013599584295,1.30446262064928,33.9072775752277
0.75,0.715857804075278,1.3019920681824,33.8978682102561
0.751,0.714459551213884,1.29901268173509,33.8864990322824
0.752,0.712230116617669,1.29636281720946,33.8763671272832
0.753,0.710342285983798,1.29189775880153,33.8592515696209
0.754,0.707894369124352,1.29032052677905,33.8531926883203
0.755,0.706277983805833,1.28797735891486,33.8441789074581
0.756,0.703451096765444,1.28445965605057,33.8306185379552
0.757,0.701000840558031,1.2816002305039,33.8195705785185
0.758,0.69811010048341,1.27917106532314,33.8101671995237
0.759,0.69631180064067,1.2745546982681,33.7922517628089
0.76,0.693382719427138,1.27251212369386,33.7843057930145
0.761,0.692526831770871,1.27003147441189,33.7746398576554
0.762,0.691281634086844,1.26677432662163,33.7619218859992
0.763,0.689243427008211,1.26519083813396,33.755728081832
0.764,0.68716593577128,1.2618404724286,33.7425996327433
0.765,0.685261247701802,1.25841278699234,33.7291350138182
0.766,0.683152338319454,1.25552921846853,33.717781666644
0.767,0.680202091952976,1.25263224911761,33.7063514052471
0.768,0.678909796783237,1.24762619756457,33.6865421939995
0.769,0.677067854324891,1.24499173177785,33.6760881287379
0.77,0.675452287414295,1.24195372185442,33.6640074635162
0.771,0.673988759283969,1.23959110179904,33.6545937112076
0.772,0.671735569921516,1.235578441381,33.6385676167971
0.773,0.67070499356911,1.23132235255853,33.6215169706447
0.774,0.667747883038764,1.22803436106268,33.6083075929783
0.775,0.666586511850876,1.22407945163801,33.5923757998894
0.776,0.664512726421156,1.22051872745416,33.5779914373002
0.777,0.661847239198008,1.21826673444144,33.5688740892606
0.778,0.658450063985458,1.2149356346476,33.5553594886702
0.779,0.656024251607245,1.21147606218188,33.5412875991203
0.78,0.654038328154469,1.20888671641571,33.5307312156343
0.781,0.651532068593491,1.20558366244047,33.5172349785577
0.782,0.649177421693334,1.20157713050803,33.5008187066933
0.783,0.646664784770489,1.19858764698154,33.4885369006713
0.784,0.645351952418641,1.19364373998394,33.4681638309997
0.785,0.643722630747575,1.19013756618747,33.4536684449594
0.786,0.642168111040839,1.18737986178432,33.4422398553002
0.787,0.639645761285336,1.18344952357635,33.4259094219805
0.788,0.636792792201511,1.17876226756823,33.40636882778
0.789,0.634896628388228,1.17444427874442,33.3883044707889
0.79,0.632912946170359,1.1720999012165,33.3784712018382
0.791,0.630789714410082,1.16900276828294,33.3654528710891
0.792,0.629046648999205,1.16526319388015,33.3496919034096
0.793,0.62695178055547,1.16267582426802,33.3387598876895
0.794,0.625388491664996,1.15976064316837,33.3264160542837
0.795,0.62221366679472,1.15649421284574,33.3125510629793
0.796,0.620448089906601,1.15336351506123,33.2992284656524
0.797,0.618482821909535,1.15020436609771,33.2857511352551
0.798,0.616028513139936,1.14762213351599,33.2747097670294
0.799,0.614620291177613,1.14484040213825,33.2627898437303
0.8,0.611356722777101,1.141710428174,33.2493458821323
0.801,0.609792885010318,1.13882698440212,33.2369308866204
0.802,0.607284023277092,1.13476755351765,33.2194036097848
0.803,0.60577361085479,1.13042513650767,33.2005907479561
0.804,0.604507160871684,1.1260194178623,33.1814358193032
0.805,0.602342680643863,1.12310529614305,33.1687281878016
0.806,0.600950388910618,1.11987712437125,33.1546157471062
0.807,0.599378727021414,1.11721753761106,33.1429609229692
0.808,0.597817892893197,1.11531752065606,33.134619100092
0.809,0.595253575314519,1.11179414124368,33.1191155527342
0.81,0.593825064363651,1.10803615801581,33.1025300078764
0.811,0.592203920888802,1.10456514929297,33.0871651509969
0.812,0.590047159325788,1.10142818099128,33.0732408636344
0.813,0.588691764205191,1.09991735722463,33.0665216939142
0.814,0.587320327997183,1.09672308494738,33.0522877515027
0.815,0.586092920352987,1.09275718841541,33.0345624485226
0.816,0.582945855814192,1.08979056635398,33.0212647689023
0.817,0.581041016435669,1.08841643820452,33.0150940950113
0.818,0.578915204595775,1.08384883779558,32.9945313807174
0.819,0.576347594030225,1.08200444293612,32.9862056663761
0.82,0.574857642830188,1.08010301586561,32.9776088884981
0.821,0.572956433610056,1.07689749218813,32.9630845734228
0.822,0.570964414038321,1.07547260455571,32.9566156553089
0.823,0.568330506382902,1.0724302996175,32.9427774380769
0.824,0.565548236407089,1.06822785139527,32.9236029651141
0.825,0.563467264462212,1.06580595352131,32.9125212023169
0.826,0.559644241132864,1.06311299976905,32.9001720826275
0.827,0.557982331673827,1.05912023566934,32.8818095986422
0.828,0.55650872946922,1.05754560789983,32.8745505530972
0.829,0.554005478351563,1.05324201107903,32.8546603565871
0.83,0.551942606170321,1.05012289822281,32.8401980180498
0.831,0.550289257164753,1.04679052157248,32.8247033432542
0.832,0.548526955365952,1.0449780405372,32.8162568215756
0.833,0.546819939606567,1.04144929619721,32.7997736451425
0.834,0.544575341181247,1.03898866557837,32.7882494847896
0.835,0.542692715460937,1.03551664014756,32.7719459926873
0.836,0.540889054315565,1.03185312206261,32.7546890008008
0.837,0.538512776068786,1.02704887736356,32.7319734782325
0.838,0.536693487031362,1.02294212536791,32.7124786719569
0.839,0.534831038258026,1.02027757068083,32.6997916706143
0.84,0.530025078201447,1.0152156707201,32.6756062721941
0.841,0.528388138785397,1.01291453696734,32.6645751386173
0.842,0.526681499640634,1.00885301540304,32.6450490535494
0.843,0.52473098098121,1.00549426235603,32.6288472117168
0.844,0.522844480824456,1.00332792575773,32.6183710397537
0.845,0.520087234500046,1.00004440415092,32.6024527887757
0.846,0.518026819328739,0.996835041430218,32.5868478152521
0.847,0.516158236143413,0.993672549059257,32.5714257529249
0.848,0.514780274486887,0.990951461807033,32.5581202772873
0.849,0.513368067916468,0.988110630529773,32.5441936053865
0.85,0.509286135770442,0.982829182627802,32.5182047118606
0.851,0.506699187527259,0.979113533220649,32.4998441988049
0.852,0.504227416060904,0.975051892034083,32.4797010263399
0.853,0.501984015338648,0.972316518869457,32.4660920607826
0.854,0.500636480204499,0.969334100067052,32.4512140843978
0.855,0.498631573187354,0.964695272673216,32.4279897036789
0.856,0.4960725974268,0.962855771499948,32.4187519493066
0.857,0.49424924392428,0.961279685042539,32.4108242007583
0.858,0.4920009027589,0.959062861922436,32.399653417566
0.859,0.489005124778095,0.955442829752036,32.3813609334589
0.86,0.486832645506249,0.95260433288906,32.3669733220516
0.861,0.485450801722625,0.950417587050415,32.355862547721
0.862,0.483412178243747,0.948087817225246,32.3439993617948
0.863,0.482411725296151,0.945469708973063,32.3306361526629
0.864,0.479540280942762,0.941277237280954,32.3091666308052
0.865,0.478498419800628,0.938707991841825,32.2959664195605
0.866,0.476442916947736,0.935959749943124,32.2818100071649
0.867,0.474404783784077,0.933096582745599,32.2670211926226
0.868,0.472793565654672,0.929297739702243,32.247335366633
0.869,0.470958103390849,0.924839773892383,32.224140047226
0.87,0.469673823564174,0.921348744190634,32.2059044652618
0.871,0.468178081272872,0.91842598885296,32.1905887412923
0.872,0.465460209199462,0.914809184728681,32.1715744020728
0.873,0.462381134604097,0.908810459197608,32.1398860419117
0.874,0.460848282569085,0.906520420705245,32.1277385337612
0.875,0.459722487549818,0.903838899031453,32.1134787749211
0.876,0.457948741922848,0.900619891946023,32.0963097317938
0.877,0.456437519389621,0.896662483458182,32.0751254559255
0.878,0.454989337638428,0.892281592975547,32.0515745856322
0.879,0.452925585266143,0.889322782334432,32.0356088324751
0.88,0.451045974662506,0.886963741827614,32.0228447026986
0.881,0.449161984641089,0.8831441288228,32.0021120343156
0.882,0.447667413733576,0.880016156942608,31.9850725875779
0.883,0.445730493767484,0.873898543607962,31.9515870616475
0.884,0.443822936564286,0.871851143836637,31.9403326338148
0.885,0.442135487827143,0.870907790504771,31.9351389718635
0.886,0.438562859630749,0.867989453402768,31.9190394478751
0.887,0.437339752582369,0.863113915161733,31.8920323088025
0.888,0.435381153691549,0.860056482749335,31.8750252244877
0.889,0.433236904096044,0.856430059120113,31.8547815450996
0.89,0.431547202653848,0.85307123426733,31.8359618942994
0.891,0.428845102395345,0.850932005074064,31.8239404777476
0.892,0.427573178087262,0.848384843602396,31.8095907275148
0.893,0.425546850968969,0.846320303532784,31.7979310631896
0.894,0.422769893700155,0.843718856035758,31.7832022268215
0.895,0.420564199222761,0.838494364893612,31.7534969246147
0.896,0.418653271128798,0.835634433553568,31.73716452978
0.897,0.417197913443811,0.833148421413272,31.722926097926
0.898,0.414527763624079,0.829961027952017,31.7046138640718
0.899,0.412901302882224,0.82844586997037,31.6958865069496
0.9,0.4101639794255,0.826395631765032,31.6840539086071
0.901,0.408675429870138,0.821567869295455,31.6560854142168
0.902,0.407188114300564,0.819111408393244,31.641797021865
0.903,0.405708511308744,0.815340111247458,31.6197846002648
0.904,0.404781500271565,0.811080165663646,31.5948083014746
0.905,0.401957356745177,0.806795851956163,31.5695684505407
0.906,0.399937829744832,0.803891386527775,31.5523881452897
0.907,0.398221647940947,0.800552596403838,31.5325688442281
0.908,0.39656398593115,0.796169550832298,31.5064363112367
0.909,0.395106673345542,0.793233999316077,31.4888607405518
0.91,0.392563496839592,0.79014131385947,31.4702802813161
0.911,0.390880748345117,0.787929599635282,31.4569519802549
0.912,0.389999748969078,0.783315861422295,31.4290386698185
0.913,0.387989137306432,0.77930898773102,31.4046753636586
0.914,0.386463359936605,0.776510986431553,31.3875948385614
0.915,0.384347432456538,0.773238728040237,31.3675480684533
0.916,0.382134673544998,0.769745775730112,31.3460639966587
0.917,0.380956948428674,0.766761355911962,31.3276374395438
0.918,0.378969496355336,0.762854272792934,31.303415356667
0.919,0.376512915283286,0.756901474605742,31.2662932041268
0.92,0.374239550578553,0.753873730310512,31.2473100499433
0.921,0.373408976923674,0.750543951601338,31.2263530824349
0.922,0.371577431483236,0.747310820219444,31.2059234219161
0.923,0.369315078296847,0.744211403354744,31.1862631741034
0.924,0.366948410680942,0.740831227878097,31.1647370619834
0.925,0.365351645557068,0.736665526677742,31.1380854235719
0.926,0.362951932512362,0.732661096364959,31.1123362595579
0.927,0.36006850239762,0.728321125474804,31.0842848300154
0.928,0.358689767552864,0.72363526565897,31.0538268679937
0.929,0.356854992452148,0.720503915231013,31.0333732301105
0.93,0.355588851010007,0.71759703512604,31.014313470111
0.931,0.353742466597324,0.71289543965537,30.9833373477259
0.932,0.352379491947967,0.709724250334712,30.9623393442864
0.933,0.351240389075212,0.706630277942987,30.9417704309626
0.934,0.349871068530808,0.704860616828389,30.9299688582108
0.935,0.346500453358045,0.701016471641005,30.9042400135944
0.936,0.344723117099772,0.694536946796526,30.8605815283841
0.937,0.342890798452787,0.692374846948843,30.845931269023
0.938,0.341287107454414,0.689654801580745,30.8274413664526
0.939,0.339263787129923,0.684260566823774,30.7905768525997
0.94,0.336942868102977,0.68075220886243,30.7664588699301
0.941,0.335450253846137,0.676975403099011,30.7403692025975
0.942,0.33321493129814,0.672918300478536,30.7121958990462
0.943,0.331284049123199,0.669613388426441,30.689131950187
0.944,0.329271423707302,0.666852733177898,30.6697869950605
0.945,0.32678439692922,0.663880524758748,30.6488783226546
0.946,0.324211266470324,0.659460678546684,30.6176285546007
0.947,0.322385421146013,0.656209798123113,30.5945224350262
0.948,0.320480095618112,0.650598163401052,30.5543918422833
0.949,0.31648268023126,0.64595603058356,30.5209568562852
0.95,0.314454171977332,0.640269847998266,30.4797043661348
0.951,0.311386540145706,0.633802374129138,30.4323786284989
0.952,0.309808344434619,0.630916753753306,30.4111219381149
0.953,0.307591365367813,0.627579294572278,30.3864268082638
0.954,0.30558831749206,0.623599612448681,30.3568238126692
0.955,0.303629094977569,0.619620215032059,30.3270515303699
0.956,0.300957612197823,0.616713646718561,30.3051962233417
0.957,0.298356977568766,0.615123883861818,30.2932028997643
0.958,0.295672807893927,0.611017498883687,30.2620937141227
0.959,0.294012379626848,0.606886952978847,30.2306101536352
0.96,0.292134207970238,0.60339742863785,30.2038611882176
0.961,0.289610870342366,0.598448998303866,30.1656881806879
0.962,0.287444608589323,0.593147009255114,30.1244698147599
0.963,0.2858269555108,0.584910768529758,30.0597750020451
0.964,0.282714560125509,0.579747491304621,30.0187969626131
0.965,0.278336202041902,0.574500242079109,29.9768133161215
0.966,0.276926991881799,0.568640266540313,29.9295158622256
0.967,0.272593930618748,0.563906746610788,29.8909878835317
0.968,0.269816430700528,0.557029050804207,29.8344840432712
0.969,0.266837833861315,0.552688683943047,29.7985007018089
0.97,0.262545837977092,0.547009966096475,29.7510348524426
0.971,0.259759710484068,0.540907160398486,29.6995260246301
0.972,0.255349460214518,0.535397988237581,29.6525753688407
0.973,0.252034070381929,0.525308896887435,29.5654523996403
0.974,0.248643896969798,0.521597326583024,29.5330217010068
0.975,0.245364546251093,0.514677436643842,29.4719982004669
0.976,0.242624083341707,0.508212739890565,29.4143171705099
0.977,0.237338481236391,0.503549226105933,29.3722952855082
0.978,0.233864234859285,0.497929518618875,29.3211891382604
0.979,0.231518862857413,0.492118733433865,29.267796207656
0.98,0.227837460218238,0.484099236700133,29.1931685062607
0.981,0.224121892950637,0.478423441480185,29.1396754206695
0.982,0.221846735793523,0.472280715057961,29.081134382173
0.983,0.217860431767279,0.466955678675505,29.0298291863969
0.984,0.213708446548877,0.458001692000052,28.9423619398342
0.985,0.210015815852537,0.449099267548008,28.8538610185531
0.986,0.206685147865151,0.439856199155631,28.7602898048154
0.987,0.204763378109725,0.431046503591688,28.6694472878953
0.988,0.198750230815585,0.422434205219982,28.579014466645
0.989,0.195523715761269,0.41602695856832,28.5106558932752
0.99,0.190763886988384,0.403488673085617,28.3741080077325
0.991,0.183609150458058,0.39576299934081,28.2880650098993
0.992,0.178354771605552,0.388450269800653,28.2052229198382
0.993,0.171077574089978,0.379630104757507,28.1034245154585
0.994,0.163793427140539,0.364207654557039,27.9202247663334
0.995,0.156613101964978,0.346930609396934,27.7065624197067
0.996,0.15213602370428,0.327104054483852,27.4493222096138
0.997,0.142376422470686,0.305295769109627,27.1497702069105
0.998,0.125899702215642,0.28688890432554,26.8817027157257
0.999,0.109182726530374,0.254531264256777,26.3709570829086
